#显示菜单码    ID号    菜单名称
# 999999 全套餐菜单测试专用
4520      ,00000433  ,保证金止付登记
4521      ,00000434  ,保证金解除止付登记
46        ,00000000  ,抵（质）押品管理
460       ,00000435  ,抵（质）押品录入
461       ,00000436  ,抵（质）押品查询修改
462       ,00000437  ,抵（质）押品注销
47        ,00000438  ,贷款日终批量结息(测试使用)
48        ,00000000  ,不良贷款管理
480       ,00000439  ,形态转移
481       ,00000440  ,资产转移
482       ,00000000  ,呆帐处理
4820      ,00000441  ,呆帐核销
4821      ,00000442  ,呆帐核销冲销
4822      ,00000443  ,呆帐核销登记簿查询
4823      ,00001826  ,个人贷款已核销呆账登记簿查询
483       ,00000000  ,坏帐处理
4830      ,00000444  ,坏帐核销
4831      ,00000445  ,坏帐核销冲销
4832      ,00000446  ,坏帐核销登记簿查询
4833      ,00001827  ,个人贷款已核销坏账登记簿查询
49        ,00000447  ,贷款产品代码转换
5         ,00000000  ,结算业务
50        ,00000000  ,单笔转账
500       ,00000000  ,行内
5000      ,00000448  ,录入
5001      ,00000449  ,录入删除
5002      ,00000450  ,录入修改
5003      ,00000451  ,复核
5004      ,00000452  ,错账处理
5005      ,00000453  ,交易查询
501       ,00000000  ,全国大小额跨行汇款
5010      ,00001500  ,支付系统行号查询
5011      ,00001501  ,录入
5012      ,00001502  ,录入删除
5013      ,00001503  ,录入修改
5014      ,00001504  ,复核
5015      ,00001506  ,授权发送
5016      ,00001507  ,错账处理
5017      ,00001508  ,交易查询
502       ,00000000  ,东莞财税库行跨行汇款
5020      ,00000454  ,行号查询
5021      ,00000455  ,录入
5022      ,00000456  ,录入删除
5023      ,00000457  ,录入修改
5024      ,00000458  ,复核
5025      ,00000459  ,授权发送
5026      ,00000460  ,错账处理
5027      ,00000461  ,交易查询
51        ,00000000  ,批量转账
510       ,00000000  ,借方信息
5100      ,00000462  ,借方信息录入
5101      ,00000463  ,借方信息复核
5102      ,00000464  ,借方信息维护
511       ,00000000  ,行内贷方信息
5110      ,00000465  ,录入
5111      ,00000466  ,复核
512       ,00000000  ,全国大小额跨行贷方信息
5120      ,00001509  ,录入
5121      ,00001510  ,复核
513       ,00000000  ,东莞财税库行跨行贷方信息
5130      ,00000467  ,录入
5131      ,00000468  ,复核
514       ,00000469  ,全部信息删除
515       ,00000470  ,贷方信息删除
516       ,00000471  ,授权转账
517       ,00000472  ,交易查询
518       ,00000000  ,定期贷记往账业务
5180      ,00000000  ,定期贷记协议管理
51800     ,00002591  ,签约
51801     ,00002592  ,解约
51802     ,00002593  ,协议查询
5181      ,00002594  ,贷记明细批量导入
5182      ,00002595  ,导入批次查询及导出
5183      ,00002596  ,借方信息录入
5184      ,00002597  ,借方信息录入删除
5185      ,00002598  ,借方信息复核
5186      ,00002599  ,全部信息删除
5187      ,00002600  ,定期贷记业务发送
52        ,00000000  ,全国大小额业务综合查询
520       ,00001511  ,往账业务综合查询
521       ,00001512  ,来账业务综合查询
53        ,00000000  ,东莞财税库行业务综合查询
530       ,00000473  ,往账业务综合查询
531       ,00000474  ,来账业务综合查询
54        ,00000000  ,查询、查复、自由格式报文管理
540       ,00000000  ,全国大小额
5400      ,00000000  ,查询、查复
54000     ,00001513  ,发出普通查询
54001     ,00001514  ,发出银行承兑汇票查询
54002     ,00001515  ,发出查复
54003     ,00001516  ,发出银行承兑汇票查复
54004     ,00001517  ,查询/查复登记簿综合查询
5401      ,00000000  ,自由格式报文
54010     ,00001518  ,发出自由格式报文
54011     ,00001519  ,自由格式报文登记簿综合查询
541       ,00000000  ,东莞财税库行
5410      ,00000000  ,查询、查复
54100     ,00000475  ,发出查询
54101     ,00000477  ,发出查复
54102     ,00000479  ,登记簿综合查询
5411      ,00000000  ,自由格式报文
54110     ,00000480  ,发出自由格式报文
54111     ,00000481  ,自由格式报文登记簿综合查询
55        ,00000000  ,托收业务
550       ,00000482  ,收到托收凭证登记
551       ,00000483  ,托收资金划出登记
552       ,00000484  ,收到托收凭证登记维护
553       ,00000485  ,收到托收登记簿查询
554       ,00000486  ,发出托收凭证登记
555       ,00000487  ,收到托收资金登记
556       ,00000488  ,发出托收凭证登记维护
557       ,00000489  ,发出托收登记簿查询
56        ,00000000  ,汇票业务
560       ,00000000  ,日常处理
5600      ,00000000  ,签发
56000     ,00000490  ,签发
56001     ,00000491  ,错账处理
56002     ,00000492  ,换发银行汇票
56003     ,00000493  ,资金移存发送
561       ,00000000  ,银行汇票业务查询
5610      ,00000494  ,签发查询
5611      ,00000495  ,兑付查询
5612      ,00000496  ,未用退回查询
57        ,00000000  ,同城票据交换业务
570       ,00000000  ,提出借记
5700      ,00000497  ,录入
5701      ,00000498  ,录入删除
5702      ,00000499  ,复核
5703      ,00000500  ,取消
5704      ,00000501  ,汇总提出
5705      ,00000502  ,汇总提出取消
5706      ,00000503  ,明细查询
5707      ,00000504  ,批次查询
571       ,00000000  ,提出贷记
5710      ,00000505  ,录入
5711      ,00000506  ,录入删除
5712      ,00000507  ,复核
5713      ,00000508  ,错账处理
5714      ,00000509  ,汇总提出
5715      ,00000510  ,汇总提出取消
5716      ,00000511  ,明细查询
5717      ,00000512  ,批次查询
58        ,00000000  ,影像支票提出业务
580       ,00000513  ,明细查询
581       ,00000514  ,网点批次查询
582       ,00000000  ,提出登记
5820      ,00000515  ,提出登记录入
5821      ,00000516  ,提出登记复核
5822      ,00000517  ,提出登记取消
583       ,00000000  ,提出汇总
5830      ,00000518  ,生成提出汇总
5831      ,00000519  ,提出汇总取消
59        ,00000000  ,EFT业务（旧）
590       ,00000000  ,实时协议
5900      ,00001279  ,实时协议建立
5901      ,00001280  ,实时协议变更
5902      ,00001281  ,实时协议删除
5903      ,00001282  ,合同协议查询
5904      ,00001283  ,超时协议结果查询
5a        ,00000000  ,广东金融服务平台（EFT)
5a0       ,00000000  ,贷记跨行汇款
5a00      ,00002569  ,行号查询
5a01      ,00000000  ,单笔跨行录入
5a010     ,00001598  ,录入
5a011     ,00001599  ,录入删除
5a012     ,00001600  ,录入修改
5a013     ,00001601  ,复核
5a014     ,00001602  ,大额确认发送
5a015     ,00001603  ,错账处理
5a1       ,00000000  ,集中代收付业务
5a10      ,00000000  ,代收付业务协议合同管理
5a100     ,00001614  ,合同协议建立
5a101     ,00001615  ,合同协议变更
5a102     ,00001616  ,合同协议解除
5a103     ,00002411  ,集中代收付手续费返还清单查询及打印
5a104     ,00002412  ,集中代收付协议信息维护
5a105     ,00002413  ,导出代收社保手续费返还清单
5a2       ,00000000  ,广州ETS业务
5a20      ,00000000  ,委托扣税业务
5a200     ,00001626  ,电子实时扣税签约
5a201     ,00001627  ,电子实时扣税解约
5a202     ,00001630  ,电子缴税凭证打印
5b        ,00000000  ,深圳同城支付清算系统
5b0       ,00000000  ,贷记业务
5b00      ,00000000  ,贷记往账业务
5b000     ,00001973  ,行号查询
5b001     ,00001974  ,录入
5b002     ,00001975  ,录入删除
5b003     ,00001976  ,录入修改
5b004     ,00001977  ,复核
5b005     ,00001978  ,大额确认发送
5b006     ,00001979  ,错账处理
5b007     ,00001980  ,贷记往账明细查询
5b01      ,00000000  ,贷记来账业务
5b010     ,00001981  ,贷记来账批次查询
5b011     ,00001982  ,贷记来账明细查询
5b1       ,00000000  ,定期贷记业务
5b10      ,00000000  ,定期贷记业务往账
5b100     ,00001983  ,贷记明细批量导入
5b101     ,00001984  ,借方信息录入
5b102     ,00001985  ,借方信息复核
5b103     ,00001986  ,贷方明细信息核对
5b104     ,00001987  ,全部信息删除
5b105     ,00001988  ,批量授权发送
5b106     ,00001989  ,定期贷记往账结果导出
5b107     ,00001990  ,定期贷记往账批次查询
5b108     ,00001991  ,定期贷记往账明细查询
5b2       ,00000000  ,定期借记业务
5b20      ,00000000  ,定期借记往账
5b200     ,00001992  ,定期借记往账导入
5b201     ,00001993  ,定期借记往账导入删除
5b202     ,00001994  ,定期借记往账授权发送
5b203     ,00001995  ,定期借记往账结果导出
5b204     ,00001996  ,定期借记往账批次查询
5b205     ,00001997  ,定期借记往账明细查询
5b21      ,00000000  ,定期借记来账
5b210     ,00001998  ,定期借记来账批次查询
5b211     ,00001999  ,定期借记来账明细查询
5b22      ,00000000  ,合同协议管理
5b220     ,00002000  ,合同协议建立
5b221     ,00002001  ,合同协议解除
5b222     ,00002002  ,合同协议查询
5b23      ,00002003  ,企业信息查询
5b24      ,00002004  ,缴费代码查询
5b3       ,00002005  ,借记账户指令业务查询
5b4       ,00000000  ,查询、查复、自由格式报文管理
5b40      ,00002006  ,发出查询
5b41      ,00002007  ,发出查复
5b42      ,00002008  ,查询查复登记簿综合查询
5b43      ,00002009  ,发出自由格式报文
5b44      ,00002010  ,自由格式报文登记簿综合查询
5b5       ,00002157  ,退库和实拨凭证打印
5c        ,00000000  ,影像支票提出业务
5c0       ,00002137  ,提出综合明细查询
5c1       ,00002138  ,支行批次查询
5c2       ,00000000  ,提出登记
5c20      ,00002140  ,提出登记录入
5c21      ,00002141  ,提出登记复核
5c22      ,00002142  ,提出登记取消
5c3       ,00000000  ,提出汇总
5c30      ,00002143  ,生成汇总提出
5c31      ,00002145  ,汇总提出取消
5d        ,00000000  ,东莞财税库行横向联网系统
5d0       ,00000000  ,贷记往账业务
5d00      ,00002283  ,行号查询
5d01      ,00002284  ,录入
5d02      ,00002285  ,录入删除
5d03      ,00002286  ,录入修改
5d04      ,00002287  ,复核
5d05      ,00002288  ,大额确认发送
5d06      ,00002289  ,错账处理
5d07      ,00002290  ,往账业务综合查询
5d1       ,00000000  ,贷记来账业务
5d10      ,00002291  ,来账业务综合查询
5d2       ,00000000  ,缴款书缴款业务
5d20      ,00002292  ,缴款书录入
5d21      ,00002293  ,缴款书复核
5d22      ,00002294  ,缴款书冲销
5d23      ,00002295  ,缴款书查询
5d24      ,00002296  ,缴款书相关代码查询
5d3       ,00000000  ,电子缴税业务
5d30      ,00002297  ,电子缴税签约
5d31      ,00002298  ,电子缴税解约
5d32      ,00002299  ,电子缴税签约查询
5d33      ,00002300  ,电子缴税明细查询
5d34      ,00002301  ,电子缴税凭证打印
5d4       ,00000000  ,信息类业务报文处理
5d40      ,00000000  ,查询、查复
5d400     ,00002302  ,发出查询
5d401     ,00002303  ,发出查复
5d402     ,00002304  ,查询查复书登记簿查询
5d41      ,00000000  ,自由格式报文
5d410     ,00002305  ,发出
5d411     ,00002306  ,自由格式登记簿综合查询
5e        ,00000000  ,深圳同城支付清算系统（新）
5e0       ,00000000  ,贷记业务
5e00      ,00000000  ,贷记往账业务
5e000     ,00002621  ,行号查询
5e001     ,00002622  ,录入
5e002     ,00002623  ,录入删除
5e003     ,00002624  ,录入修改
5e004     ,00002625  ,复核
5e005     ,00002626  ,大额确认发送
5e006     ,00002627  ,错账处理
5e007     ,00002628  ,贷记往账明细查询
5e01      ,00000000  ,贷记来账业务
5e010     ,00002629  ,贷记来账批次查询
5e011     ,00002630  ,贷记来账明细查询
5e1       ,00000000  ,借记业务
5e10      ,00000000  ,定期借记业务
5e100     ,00000000  ,定期借记来账业务
5e1000    ,00002631  ,定期借记来账批次查询
5e1001    ,00002632  ,定期借记来账明细查询
5e11      ,00002633  ,协议付款查询
5e12      ,00000000  ,合同协议管理
5e120     ,00002634  ,合同协议建立
5e121     ,00002635  ,合同协议解除
5e122     ,00002636  ,协议发送超时处理
5e123     ,00002637  ,合同协议查询
5e13      ,00002638  ,企业信息查询
5e14      ,00002639  ,收费代码查询
5e2       ,00000000  ,影像票据业务
5e20      ,00002640  ,提出票据业务明细查询
5e21      ,00002641  ,提入票据业务明细查询
5e3       ,00000000  ,主动缴费/税业务
5e30      ,00002642  ,主动缴费/税
5e31      ,00002643  ,主动缴费/税超时处理
5e32      ,00002644  ,主动缴费/税查询
5e4       ,00000000  ,查询、查复、自由格式报文管理
5e40      ,00002645  ,发出查询
5e41      ,00002646  ,发出查复
5e42      ,00002647  ,查询查复登记簿综合查询
5e43      ,00002648  ,发出自由格式报文
5e44      ,00002649  ,自由格式报文登记簿综合查询
5e5       ,00002650  ,退库和实拨凭证打印
5f        ,00000000  ,深圳财税库行横向联网系统
5f0       ,00000000  ,银税协议联网管理业务
5f00      ,00003025  ,银税协议登记
5f01      ,00003026  ,协议超时处理
5f02      ,00003027  ,银税协议查询
5f03      ,00003028  ,银税协议报文查询
5f1       ,00000000  ,协议代扣税费业务
5f10      ,00003029  ,协议代扣税费明细查询
5f11      ,00003030  ,批量协议代扣税费批次查询
5f12      ,00003031  ,电子缴税付款凭证打印　
6         ,00000000  ,中间业务
60        ,00000000  ,专用代收业务
600       ,00000000  ,交警罚款
6000      ,00000529  ,违章查询
6001      ,00000530  ,违章缴款
6002      ,00000531  ,代收当场罚款款项
6003      ,00000532  ,退款申请/撤销申请
6004      ,00000533  ,退款
6005      ,00000534  ,补打收据
6006      ,00003013  ,更换收据
6007      ,00000535  ,对账错误明细清单查询
6008      ,00000536  ,对账结果查询
6009      ,00000537  ,交通罚款银联商户对账处理
600a      ,00000538  ,交通罚款银联商户对账结果查询
600b      ,00000000  ,批量代缴交警罚款管理
600b0     ,00001449  ,批量代缴交警罚款文件导入
600b1     ,00001450  ,撤销导入批量代缴交警罚款文件
600b2     ,00001451  ,批量代缴交警罚款文件确认发送
600b3     ,00001452  ,批量代缴交警罚款结果查询
601       ,00000000  ,行政事业收费
6010      ,00000539  ,代收
6011      ,00000540  ,收费确认
6012      ,00000541  ,查询/冲销
6013      ,00000542  ,代收明细清单查询/打印/导出
602       ,00000000  ,代收税费
6020      ,00000543  ,缴款书录入
6021      ,00000544  ,缴款书复核
6022      ,00000545  ,缴款书冲销
6023      ,00000546  ,缴款书查询维护
6024      ,00000547  ,缴款书相关代码查询
6025      ,00000548  ,电子缴税签约
6026      ,00000549  ,电子缴税签约查询/解约
6027      ,00000550  ,电子缴税凭证打印
603       ,00000000  ,代收学费
6030      ,00000551  ,旧代收
6031      ,00000552  ,旧查询/冲销
6032      ,00000553  ,旧代收明细清单查询/打印/导出
6033      ,00000554  ,导入代收清单
6034      ,00000555  ,代收清单维护
6035      ,00000556  ,代收学费批次手工终止
6036      ,00000557  ,导入清单汇总信息查询
6037      ,00002061  ,代收
6038      ,00002062  ,代收查询/冲销
6039      ,00002063  ,新代收明细清单查询/打印/导出
604       ,00000000  ,代收移动话费
6040      ,00000558  ,代收
6041      ,00000559  ,查询/冲销
6042      ,00000560  ,收费明细清单查询/打印/导出
6043      ,00000561  ,补打发票
6044      ,00002056  ,移动扣费查询
605       ,00000562  ,联机专用项目信息查询
606       ,00000000  ,财政非税收入
6060      ,00000000  ,财政非税代收管理
60600     ,00000000  ,代收财政非税管理
606000    ,00000563  ,代收财政非税收入
606001    ,00000564  ,单笔流水缴款确认
606002    ,00000565  ,多笔流水缴款确认
606003    ,00000566  ,代收业务查询/重发/冲销
60601     ,00000000  ,批量代收财政非税管理
606010    ,00002757  ,非税批量代收单位签约
606011    ,00002758  ,非税批量代收单位查询/解约
606012    ,00002759  ,非税批量扣收明细查询
606013    ,00003015  ,非税批量扣费开票导入
6061      ,00000000  ,财政非税票据管理
60610     ,00001895  ,补打非税票据
60611     ,00000567  ,更换非税票据
60612     ,00000568  ,作废非税票据
60613     ,00000569  ,票据业务查询/重发
60614     ,00001921  ,应急缴费发票领取
6062      ,00000000  ,财政非税查询
60620     ,00000570  ,财政非税收入专户交易明细
60621     ,00001797  ,财政非税收入专户交易明细(查询)
60622     ,00001894  ,按订单号查询非税缴款
607       ,00001850  ,批量专用项目信息查询
608       ,00000000  ,月月捐
6080      ,00002585  ,批量签约
6081      ,00002586  ,单笔签约
6082      ,00002587  ,签约信息查询/维护/解约
6083      ,00002588  ,提交代收文件
6084      ,00002589  ,获取代收结果
609       ,00000000  ,代收安徽省非税收入
6090      ,00000000  ,非税缴款
60900     ,00002732  ,缴款书缴款
60901     ,00002733  ,缴款书确认
60902     ,00002734  ,缴款书取消确认
60903     ,00002735  ,缴款书查询
6091      ,00000000  ,非税退付
60910     ,00002736  ,退付
60911     ,00002737  ,退付查询
6092      ,00002738  ,非税专户交易明细查询
6093      ,00002739  ,非税收入业务统计
6094      ,00002740  ,非税收入结算账户查询
6095      ,00000000  ,安徽省交警罚款
60950     ,00003017  ,正常缴款
60951     ,00003018  ,手工录入缴款
60952     ,00003019  ,手工录入缴款冲正
60953     ,00003020  ,补打收据
60954     ,00003021  ,缴款查询
61        ,00000000  ,通用代收业务
610       ,00000000  ,单笔代收
6100      ,00000571  ,代收
6101      ,00000572  ,查询/冲销
6102      ,00000573  ,代收明细清单查询/打印/导出
611       ,00000000  ,批量代收
6110      ,00000574  ,导入代收数据
6111      ,00000575  ,撤销代收批次
6112      ,00000576  ,旧代收结果查询/打印/导出
6113      ,00001859  ,新代收结果查询/打印/导出
612       ,00000000  ,普通签约信息管理
6120      ,00000577  ,单笔签约
6121      ,00000578  ,单笔解约
6122      ,00000579  ,签约查询
6123      ,00000580  ,签约状态修改
613       ,00000581  ,联机通用代收项目信息查询
614       ,00001855  ,批量通用代收项目信息查询
615       ,00000000  ,批量签约信息管理
6150      ,00001856  ,单笔签约
6151      ,00001857  ,单笔解约
6152      ,00001858  ,签约查询
62        ,00000000  ,代发业务
620       ,00000582  ,导入代发数据
621       ,00000583  ,撤销代发批次
622       ,00000584  ,代发扣款
623       ,00000585  ,单笔代发
624       ,00000586  ,余款退回
625       ,00000587  ,错账处理
626       ,00000588  ,旧代发结果查询/打印/导出
627       ,00000589  ,联机代发项目信息查询
628       ,00001854  ,新代发结果查询/打印/导出
629       ,00001852  ,批量代发项目信息查询
63        ,00000000  ,银证业务
630       ,00000590  ,银证转账签约
631       ,00000591  ,银证转账签约维护
64        ,00000000  ,个人存款证明
640       ,00000592  ,开出证明
641       ,00000593  ,证明换发
642       ,00000594  ,撤销证明
643       ,00000595  ,登记簿查询
65        ,00000000  ,电子银行签约管理
650       ,00000000  ,个人支票客户电话银行
6500      ,00000596  ,签约
6501      ,00000597  ,密码维护
6502      ,00000598  ,解约
651       ,00000000  ,单位客户电话银行
6510      ,00000599  ,签约
6511      ,00000600  ,密码维护
6512      ,00000601  ,解约
652       ,00000000  ,银联跨行转账
6520      ,00000602  ,签约
6521      ,00000603  ,解约
653       ,00000000  ,银信通
6530      ,00000604  ,银信通签约
6531      ,00000605  ,银信通查询/修改
6532      ,00000606  ,银信通解约
6533      ,00002132  ,银信通宣传语句设置
6534      ,00002133  ,银信通收费标志设置
6535      ,00002134  ,银信通宣传语句查询
6536      ,00002135  ,银信通收费标准设置
6537      ,00002136  ,银信通收费标准查询
654       ,00000607  ,电子银行签约查询
655       ,00000000  ,快汇通
6550      ,00000608  ,快汇通签约
6551      ,00000609  ,快汇通查询/解约
6552      ,00000610  ,快汇通行号变更清单查询/打印
6553      ,00000611  ,快汇通行号变更修改
6554      ,00002700  ,收款行号变更查询
656       ,00000000  ,借记卡自助服务管理
6560      ,00000612  ,境外消费/取现签约
6561      ,00000613  ,境外消费/取现解约
6562      ,00001400  ,自助行内转账签约
6563      ,00001401  ,自助行内转账解约
6564      ,00000614  ,自助行内转账限额签约及消费限额维护
6565      ,00000615  ,自助行内转账限额签约
6566      ,00000616  ,签约查询
6567      ,00002414  ,签约/维护
6568      ,00002415  ,签约查询
657       ,00000000  ,个人网上银行管理
6570      ,00000000  ,签约管理
65700     ,00000617  ,签约
65701     ,00000618  ,增加个人网上银行账户
65702     ,00000619  ,删除个人网上银行账户
65703     ,00000620  ,解约
6571      ,00000000  ,安全管理
65710     ,00000621  ,重置网上银行登录密码
65711     ,00000622  ,修改交易限额
65712     ,00000623  ,更换U-KEY
65713     ,00000624  ,证书补发
65714     ,00000625  ,证书延期
65715     ,00000627  ,证书更换
65716     ,00000628  ,重置私密信息
6572      ,00000000  ,客户信息/参数维护
65720     ,00000629  ,修改客户资费优惠
6573      ,00000000  ,综合查询
65730     ,00000630  ,查询客户信息
65731     ,00000631  ,客户签/解约流水查询
65732     ,00000632  ,账户追加/删除流水查询
65733     ,00000633  ,特殊业务流水查询
658       ,00000000  ,账户定向自动转账签约/解约
6580      ,00001828  ,账户定向自动转账签约
6581      ,00001829  ,账户定向自动转账查询/解约
659       ,00000000  ,企业网上银行查询版管理
6590      ,00000000  ,签约管理
65900     ,00002416  ,签约
65901     ,00002417  ,追加账户
65902     ,00002418  ,删除账户
65903     ,00002419  ,解约
6591      ,00000000  ,客户信息管理
65910     ,00002420  ,重置管理员登录密码
65911     ,00002421  ,修改客户资料
6592      ,00000000  ,综合查询
65920     ,00002422  ,查询客户签约信息
65921     ,00002423  ,签约流水查询
65922     ,00002424  ,查询账户签约情况
6593      ,00000000  ,收费管理
65930     ,00002425  ,客户收费查询
65931     ,00002426  ,客户欠费核销
65a       ,00000000  ,通联支付管理
65a0      ,00001968  ,签约/维护/解约
65a1      ,00001969  ,查询
65b       ,00000000  ,广电签约管理
65b0      ,00002052  ,客户签约信息查询
65c       ,00000000  ,企业网银集团账户管理
65c0      ,00002064  ,增加归集账户
65c1      ,00002065  ,删除归集账户
65c2      ,00002066  ,归集账户信息查询
66        ,00000000  ,结售汇
660       ,00000000  ,结汇
6600      ,00000634  ,对私结汇
6601      ,00000635  ,外币找零
661       ,00000000  ,售汇
6610      ,00000636  ,对私售汇
662       ,00000637  ,套汇
663       ,00000638  ,错账处理
664       ,00000639  ,结售汇查询
67        ,00000000  ,委托业务
670       ,00000000  ,一般委托贷款
6700      ,00000000  ,委托存款
67000     ,00000640  ,开户
67001     ,00000641  ,销户
67002     ,00000642  ,销户冲销
67003     ,00000643  ,委托存款户分户账查询
67004     ,00000644  ,委托存款户产品转换
6701      ,00000000  ,委托贷款项目管理
67010     ,00000645  ,建立委托贷款项目
67011     ,00000646  ,委托贷款项目查询
67012     ,00001747  ,委托贷款项目维护
6702      ,00000000  ,借据管理
67020     ,00000647  ,借据录入
67021     ,00000648  ,借据查询
67022     ,00001540  ,借据维护
67023     ,00000649  ,贷款展期
67024     ,00000650  ,计收印花税
67025     ,00000651  ,计收印花税冲销
67026     ,00002427  ,贷款已展期信息查询
6703      ,00000000  ,放款还款管理
67030     ,00000652  ,放款
67031     ,00000653  ,放款冲销
67032     ,00000654  ,归还本金
67033     ,00000655  ,批量归还利息
67034     ,00000656  ,拆笔归还利息
67035     ,00000657  ,归还复息
67036     ,00000658  ,还款冲销
67037     ,00000659  ,全部还款测算
67038     ,00001796  ,欠息及复息处理
6704      ,00000660  ,本金明细账查询打印
6705      ,00000661  ,欠息明细账查询打印
6706      ,00000662  ,复息明细账查询打印
6707      ,00001446  ,最近一期欠息清单(一般委托贷款)
6708      ,00000000  ,个人一般委托贷款历史查询交易
67080     ,00001817  ,借据信息查询
67081     ,00001818  ,本金明细账查询打印
67082     ,00001819  ,利息登记簿查询打印
67083     ,00001820  ,复息明细簿查询打印
671       ,00000000  ,公积金贷款
6710      ,00000000  ,借据管理
67100     ,00000663  ,借据录入
67101     ,00000664  ,借据维护(查询)
67102     ,00001541  ,借据维护
67103     ,00000665  ,计收印花税
67104     ,00000666  ,计收印花税冲销
6711      ,00000000  ,放款还款管理
67110     ,00000667  ,放款
67111     ,00000668  ,放款冲销
67112     ,00000669  ,清收欠款
67113     ,00000670  ,提前部分还本
67114     ,00000671  ,提前全部还本
67115     ,00000672  ,还款冲销
67116     ,00000673  ,还款测算
6712      ,00000000  ,查询打印管理
67120     ,00000674  ,分期贷款还款计划表
67121     ,00000675  ,查询打印本金明细账
67122     ,00000676  ,欠本明细账查询打印
67123     ,00000677  ,欠息明细账查询打印
6713      ,00000000  ,个人公积金贷款历史查询交易
67130     ,00001821  ,借据信息查询
67131     ,00001822  ,本金明细账查询打印
67132     ,00001823  ,欠本明细账查询打印
67133     ,00001824  ,利息登记簿查询打印
67134     ,00001825  ,分期还款计划表查询打印
68        ,00000000  ,理财产品业务
680       ,00000000  ,项目维护
6800      ,00000678  ,项目建立
6801      ,00000679  ,项目查询维护
681       ,00000680  ,理财产品出售
682       ,00000681  ,出售流水查询维护
683       ,00000682  ,网点对账
684       ,00000683  ,网点销售查询
685       ,00000684  ,募集期积数返还
686       ,00000685  ,赎回处理
687       ,00000686  ,电子文档导出
688       ,00000000  ,打新股业务
6880      ,00000687  ,签约
6881      ,00000688  ,签约维护
6882      ,00000689  ,解约
6883      ,00000690  ,签约信息查询
6884      ,00000691  ,打新股交易明细查询
6885      ,00000692  ,新股项目信息查询
6886      ,00000693  ,网点签约客户查询
6887      ,00000694  ,建立打新股项目
6888      ,00000695  ,项目查询
6889      ,00000696  ,新股代扣文件导出
688a      ,00000697  ,代收结果处理
688b      ,00000698  ,代发结果处理
688c      ,00000699  ,新股明细清算
689       ,00000000  ,签约式扣款滚动型理财产品业务
6890      ,00002067  ,新建滚动理财产品
6891      ,00002068  ,滚动理财产品查询与维护
6892      ,00002069  ,产品扣款日新增
6893      ,00002070  ,产品扣款日查询/维护/删除
6894      ,00002071  ,产品本金与收益返还
6895      ,00002072  ,滚动理财产品签约
6896      ,00002073  ,滚动理财产品签约维护
6897      ,00002074  ,滚动理财产品解约
6898      ,00002075  ,账户签约信息查询
6899      ,00002076  ,产品签约信息查询
689a      ,00002077  ,账户扣款及返还信息查询
689b      ,00002078  ,产品扣款及返还信息查询
69        ,00000000  ,联网核查身份证
690       ,00000705  ,单笔核查
691       ,00000706  ,单笔精确核查
692       ,00000707  ,单笔反馈
693       ,00000708  ,签到_签退
694       ,00000709  ,修改密码
695       ,00001544  ,查询联网核查身份证记录
6a        ,00000000  ,第三方存管
6a0       ,00000000  ,签约
6a00      ,00000710  ,个人存管签约
6a01      ,00000711  ,变更客户银行结算账号
6a02      ,00000712  ,签约确认
6a03      ,00000713  ,查询客户证券资金余额
6a04      ,00000714  ,签约状态查询
6a05      ,00000715  ,客户重要信息修改确认
6a06      ,00000716  ,签约状态查询(不含移行功能)
6a1       ,00000000  ,交易查询
6a10      ,00000717  ,证券保证金台账交易查询
6a2       ,00000000  ,对账结果查询
6a20      ,00000718  ,总分平衡监管表
6a21      ,00000719  ,分账户余额异常明细表
6a22      ,00000720  ,转账交易明细表
6a23      ,00000721  ,账户类交易对账明细表
6a24      ,00000722  ,账户信息变更差错
6a25      ,00000723  ,转账交易对账差错
6a26      ,00000724  ,资金交收汇总表
6a27      ,00000725  ,账户状态不符明细
6a28      ,00000726  ,存管客户结息净额明细
6a29      ,00000727  ,资金交收明细
6a3       ,00000000  ,银证转账
6a30      ,00000728  ,银转证
6a31      ,00000729  ,证转银
6a4       ,00000000  ,对账管理
6a40      ,00000730  ,对账
6a41      ,00000731  ,人工调整总分核对数据
6a42      ,00000732  ,备付金调整
6a43      ,00000733  ,汇总账户特殊交易明细查询
6a44      ,00000734  ,银行发起签退交易(没有签退交易的券商)
6a45      ,00000735  ,银行发起证券文件就绪交易(没有日终文件就绪交易的券商专用)
6a5       ,00000736  ,券商控制信息查询
6b        ,00000737  ,短信通知信息查询
6c        ,00000000  ,校园IC卡业务
6c0       ,00000746  ,批量预签约
6c1       ,00000747  ,批量预签约结果查询
6c2       ,00000748  ,签约确认及重置圈存密码
6c3       ,00000749  ,单笔签约
6c4       ,00000750  ,变更银行账号/借记卡号
6c5       ,00000751  ,签约查询
6c6       ,00002057  ,圈存同步记录查询
6d        ,00000000  ,地方特色业务
6d0       ,00000000  ,住宅专项维修基金管理(旧)
6d00      ,00000000  ,楼盘信息管理
6d000     ,00000738  ,楼盘信息管理
6d01      ,00000000  ,单笔缴款信息管理
6d010     ,00000739  ,单笔缴款信息录入(普通商品房)
6d02      ,00000000  ,批量缴款信息管理
6d020     ,00000740  ,批量数据导入(普通商品房)
6d021     ,00000741  ,批量数据查询/导出
6d022     ,00000742  ,批量数据打印
6d03      ,00000000  ,缴款信息查询维护管理
6d030     ,00000743  ,缴款信息查询/维护
